"country","date","year","sovereign_yield","mps_shock_ois2y","gov_debt_gdp","hh_held_gov_debt_gdp","hh_debt_to_gov_debt"
"EA",2018-06-01,2018,1.12,-2.86000072956085,0.85543,0.47896,0.665747051190629
"EA",2018-07-01,2018,1.03,-0.485000014305115,0.85543,0.47896,0.665747051190629
"EA",2018-08-01,2018,1.14,NA,0.85543,0.47896,0.665747051190629
"EA",2018-09-01,2018,1.17,-0.420001149177551,0.85543,0.47896,0.665747051190629
"EA",2018-10-01,2018,1.3,-0.169999897480011,0.85543,0.47896,0.665747051190629
"EA",2018-11-01,2018,1.24,NA,0.85543,0.47896,0.665747051190629
"EA",2018-12-01,2018,1.09,-0.690001249313354,0.85543,0.47896,0.665747051190629
"EA",2019-01-01,2019,1.01,-0.619998574256897,0.83598,0.45256,0.67956171200268
"EA",2019-02-01,2019,0.94,NA,0.83598,0.45256,0.67956171200268
"EA",2019-03-01,2019,0.84,-2.15000212192535,0.83598,0.45256,0.67956171200268
"EA",2019-04-01,2019,0.77,-1.69999897480011,0.83598,0.45256,0.67956171200268
"EA",2019-05-01,2019,0.7,NA,0.83598,0.45256,0.67956171200268
"EA",2019-06-01,2019,0.43,2.88499891757965,0.83598,0.45256,0.67956171200268
"EA",2019-07-01,2019,0.22,1.905,0.83598,0.45256,0.67956171200268
"EA",2019-08-01,2019,-0.03,NA,0.83598,0.45256,0.67956171200268
"EA",2019-09-01,2019,-0.07,7.889998,0.83598,0.45256,0.67956171200268
"EA",2019-10-01,2019,0.02,0.244999,0.83598,0.45256,0.67956171200268
"EA",2019-11-01,2019,0.17,NA,0.83598,0.45256,0.67956171200268
"EA",2019-12-01,2019,0.23,0.299999,0.83598,0.45256,0.67956171200268
"EA",2020-01-01,2020,0.18,-1.04999840259552,0.96523,0.54016,0.632906146721507
"EA",2020-02-01,2020,-0.01,NA,0.96523,0.54016,0.632906146721507
"EA",2020-03-01,2020,0.17,6.56000375747681,0.96523,0.54016,0.632906146721507
"EA",2020-04-01,2020,0.33,-0.865000486373901,0.96523,0.54016,0.632906146721507
"EA",2020-05-01,2020,0.25,NA,0.96523,0.54016,0.632906146721507
"EA",2020-06-01,2020,0.17,-0.435000658035278,0.96523,0.54016,0.632906146721507
"EA",2020-07-01,2020,0.03,-0.565004348754883,0.96523,0.54016,0.632906146721507
"EA",2020-08-01,2020,-0.01,NA,0.96523,0.54016,0.632906146721507
"EA",2020-09-01,2020,-0.04,-0.249999761581421,0.96523,0.54016,0.632906146721507
"EA",2020-10-01,2020,-0.15,-0.300002098083496,0.96523,0.54016,0.632906146721507
"EA",2020-11-01,2020,-0.19,NA,0.96523,0.54016,0.632906146721507
"EA",2020-12-01,2020,-0.22,1.38499736785889,0.96523,0.54016,0.632906146721507
"EA",2021-01-01,2021,-0.18,-0.195002555847168,0.93815,0.54492,0.623461066993551
"EA",2021-02-01,2021,-0.06,NA,0.93815,0.54492,0.623461066993551
"EA",2021-03-01,2021,0.03,0.360000133514404,0.93815,0.54492,0.623461066993551
"EA",2021-04-01,2021,0.08,-0.515002012252808,0.93815,0.54492,0.623461066993551
"EA",2021-05-01,2021,0.23,NA,0.93815,0.54492,0.623461066993551
"EA",2021-06-01,2021,0.16,-0.15999972820282,0.93815,0.54492,0.623461066993551
"EA",2021-07-01,2021,0.02,-0.245001912117004,0.93815,0.54492,0.623461066993551
"EA",2021-08-01,2021,-0.09,NA,0.93815,0.54492,0.623461066993551
"EA",2021-09-01,2021,0.06,-0.560000538825989,0.93815,0.54492,0.623461066993551
"EA",2021-10-01,2021,0.22,-0.255000591278076,0.93815,0.54492,0.623461066993551
"EA",2021-11-01,2021,0.17,NA,0.93815,0.54492,0.623461066993551
"EA",2021-12-01,2021,0.13,-2.73999869823456,0.93815,0.54492,0.623461066993551
"EA",2022-01-01,2022,0.4,NA,0.89308,0.52415,0.624692076857616
"EA",2022-02-01,2022,0.77,9.40500013530254,0.89308,0.52415,0.624692076857616
"EA",2022-03-01,2022,0.89,7.6000003144145,0.89308,0.52415,0.624692076857616
"EA",2022-04-01,2022,1.39,-6.72000050544739,0.89308,0.52415,0.624692076857616
"EA",2022-05-01,2022,1.69,NA,0.89308,0.52415,0.624692076857616
"EA",2022-06-01,2022,2.25,8.86499881744385,0.89308,0.52415,0.624692076857616
"EA",2022-07-01,2022,1.91,3.94999980926514,0.89308,0.52415,0.624692076857616
"EA",2022-08-01,2022,1.85,NA,0.89308,0.52415,0.624692076857616
"EA",2022-09-01,2022,2.61,7.24999904632568,0.89308,0.52415,0.624692076857616
"EA",2022-10-01,2022,3,-17.17,0.89308,0.52415,0.624692076857616
"EA",2022-11-01,2022,2.83,NA,0.89308,0.52415,0.624692076857616
"EA",2022-12-01,2022,2.85,15.175,0.89308,0.52415,0.624692076857616
"EA",2023-01-01,2023,2.93,NA,0.86953,0.49105,0.603774452865341
"EA",2023-02-01,2023,3.08,-9.00001525878906,0.86953,0.49105,0.603774452865341
"EA",2023-03-01,2023,3.11,4.94999885559082,0.86953,0.49105,0.603774452865341
"EA",2023-04-01,2023,3.08,NA,0.86953,0.49105,0.603774452865341
"EA",2023-05-01,2023,3.09,-6.85000419616699,0.86953,0.49105,0.603774452865341
"EA",2023-06-01,2023,3.06,-0.830006599426269,0.86953,0.49105,0.603774452865341
"EA",2023-07-01,2023,3.15,-4.70001697540283,0.86953,0.49105,0.603774452865341
"EA",2023-08-01,2023,3.22,NA,0.86953,0.49105,0.603774452865341
"EA",2023-09-01,2023,3.37,-0.300002098083496,0.86953,0.49105,0.603774452865341
"EA",2023-10-01,2023,3.59,-5.83500862121582,0.86953,0.49105,0.603774452865341
"EA",2023-11-01,2023,3.3,NA,0.86953,0.49105,0.603774452865341
"EA",2023-12-01,2023,2.77,4.79497909545898,0.86953,0.49105,0.603774452865341
"EA",2024-01-01,2024,2.83,-9.20498371124268,0.87079,0.46711,0.586364106156479
"EA",2024-02-01,2024,2.95,NA,0.87079,0.46711,0.586364106156479
"EA",2024-03-01,2024,2.9,-2.60999202728271,0.87079,0.46711,0.586364106156479
"EA",2024-04-01,2024,3.02,-1.0699987411499,0.87079,0.46711,0.586364106156479
"EA",2024-05-01,2024,3.07,NA,0.87079,0.46711,0.586364106156479
"EA",2024-06-01,2024,3.11,3.29499244689941,0.87079,0.46711,0.586364106156479
"EA",2024-07-01,2024,3.06,-3.66499423980713,0.87079,0.46711,0.586364106156479
"EA",2024-08-01,2024,2.85,NA,0.87079,0.46711,0.586364106156479
"EA",2024-09-01,2024,2.78,0.785017013549805,0.87079,0.46711,0.586364106156479
"EA",2024-10-01,2024,2.81,-3.29999923706055,0.87079,0.46711,0.586364106156479
"EA",2024-11-01,2024,2.88,NA,0.87079,0.46711,0.586364106156479
"EA",2024-12-01,2024,2.74,3.29999923706055,0.87079,0.46711,0.586364106156479
"EA",2025-01-01,2025,3.04,-3.34997177124023,NA,NA,NA
"EA",2025-02-01,2025,2.94,NA,NA,NA,NA
"EA",2025-03-01,2025,3.24,5.75001239776611,NA,NA,NA
"EA",2025-04-01,2025,3.06,-10.5999946594238,NA,NA,NA
"EA",2025-05-01,2025,3.06,NA,NA,NA,NA
"EA",2025-06-01,2025,3.01,6.00000619888306,NA,NA,NA
"EA",2025-07-01,2025,3.1,4.10000085830688,NA,NA,NA
"EA",2025-08-01,2025,3.13,NA,NA,NA,NA
"EA",2025-09-01,2025,3.15,-3.12999486923218,NA,NA,NA
"EA",2025-10-01,2025,3.06529,-0.849997997283936,NA,NA,NA
"EE",2020-06-01,2020,0.14,-0.435000658035278,0.19098,0.06462,2.08765315739868
"EE",2020-07-01,2020,0.05,-0.565004348754883,0.19098,0.06462,2.08765315739868
"EE",2020-08-01,2020,0,NA,0.19098,0.06462,2.08765315739868
"EE",2020-09-01,2020,0.01,-0.249999761581421,0.19098,0.06462,2.08765315739868
"EE",2020-10-01,2020,-0.08,-0.300002098083496,0.19098,0.06462,2.08765315739868
"EE",2020-11-01,2020,-0.14,NA,0.19098,0.06462,2.08765315739868
"EE",2020-12-01,2020,-0.18,1.38499736785889,0.19098,0.06462,2.08765315739868
"EE",2021-01-01,2021,-0.19,-0.195002555847168,0.18425,0.06168,2.06024423337856
"EE",2021-02-01,2021,-0.11,NA,0.18425,0.06168,2.06024423337856
"EE",2021-03-01,2021,0.05,0.360000133514404,0.18425,0.06168,2.06024423337856
"EE",2021-04-01,2021,0.09,-0.515002012252808,0.18425,0.06168,2.06024423337856
"EE",2021-05-01,2021,0.16,NA,0.18425,0.06168,2.06024423337856
"EE",2021-06-01,2021,0.13,-0.15999972820282,0.18425,0.06168,2.06024423337856
"EE",2021-07-01,2021,0.09,-0.245001912117004,0.18425,0.06168,2.06024423337856
"EE",2021-08-01,2021,0.02,NA,0.18425,0.06168,2.06024423337856
"EE",2021-09-01,2021,0.03,-0.560000538825989,0.18425,0.06168,2.06024423337856
"EE",2021-10-01,2021,0.18,-0.255000591278076,0.18425,0.06168,2.06024423337856
"EE",2021-11-01,2021,0.2,NA,0.18425,0.06168,2.06024423337856
"EE",2021-12-01,2021,0.11,-2.73999869823456,0.18425,0.06168,2.06024423337856
"EE",2022-01-01,2022,0.31,NA,0.19187,0.06207,1.90389326106218
"EE",2022-02-01,2022,0.79,9.40500013530254,0.19187,0.06207,1.90389326106218
"EE",2022-03-01,2022,1.2,7.6000003144145,0.19187,0.06207,1.90389326106218
"EE",2022-04-01,2022,1.49,-6.72000050544739,0.19187,0.06207,1.90389326106218
"EE",2022-05-01,2022,1.91,NA,0.19187,0.06207,1.90389326106218
"EE",2022-06-01,2022,2.48,8.86499881744385,0.19187,0.06207,1.90389326106218
"EE",2022-07-01,2022,2.66,3.94999980926514,0.19187,0.06207,1.90389326106218
"EE",2022-08-01,2022,2.38,NA,0.19187,0.06207,1.90389326106218
"EE",2022-09-01,2022,2.93,7.24999904632568,0.19187,0.06207,1.90389326106218
"EE",2022-10-01,2022,4.07,-17.17,0.19187,0.06207,1.90389326106218
"EE",2022-11-01,2022,3.75,NA,0.19187,0.06207,1.90389326106218
"EE",2022-12-01,2022,3.46,15.175,0.19187,0.06207,1.90389326106218
"EE",2023-01-01,2023,3.79,NA,0.20171,0.04946,1.81845223340439
"EE",2023-02-01,2023,3.83,-9.00001525878906,0.20171,0.04946,1.81845223340439
"EE",2023-03-01,2023,3.96,4.94999885559082,0.20171,0.04946,1.81845223340439
"EE",2023-04-01,2023,3.89,NA,0.20171,0.04946,1.81845223340439
"EE",2023-05-01,2023,3.94,-6.85000419616699,0.20171,0.04946,1.81845223340439
"EE",2023-06-01,2023,3.94,-0.830006599426269,0.20171,0.04946,1.81845223340439
"EE",2023-07-01,2023,4.09,-4.70001697540283,0.20171,0.04946,1.81845223340439
"EE",2023-08-01,2023,4.15,NA,0.20171,0.04946,1.81845223340439
"EE",2023-09-01,2023,4.25,-0.300002098083496,0.20171,0.04946,1.81845223340439
"EE",2023-10-01,2023,4.09,-5.83500862121582,0.20171,0.04946,1.81845223340439
"EE",2023-11-01,2023,3.67,NA,0.20171,0.04946,1.81845223340439
"EE",2023-12-01,2023,3.21,4.79497909545898,0.20171,0.04946,1.81845223340439
"EE",2024-01-01,2024,3.31,-9.20498371124268,0.23472,0.05096,1.62235855487389
"EE",2024-02-01,2024,3.49,NA,0.23472,0.05096,1.62235855487389
"EE",2024-03-01,2024,3.49,-2.60999202728271,0.23472,0.05096,1.62235855487389
"EE",2024-04-01,2024,3.64,-1.0699987411499,0.23472,0.05096,1.62235855487389
"EE",2024-05-01,2024,3.71,NA,0.23472,0.05096,1.62235855487389
"EE",2024-06-01,2024,3.77,3.29499244689941,0.23472,0.05096,1.62235855487389
"EE",2024-07-01,2024,3.8,-3.66499423980713,0.23472,0.05096,1.62235855487389
"EE",2024-08-01,2024,3.56,NA,0.23472,0.05096,1.62235855487389
"EE",2024-09-01,2024,3.44,0.785017013549805,0.23472,0.05096,1.62235855487389
"EE",2024-10-01,2024,3.41,-3.29999923706055,0.23472,0.05096,1.62235855487389
"EE",2024-11-01,2024,3.51,NA,0.23472,0.05096,1.62235855487389
"EE",2024-12-01,2024,3.43,3.29999923706055,0.23472,0.05096,1.62235855487389
"EE",2025-01-01,2025,3.5,-3.34997177124023,NA,NA,NA
"EE",2025-02-01,2025,3.25,NA,NA,NA,NA
"EE",2025-03-01,2025,3.51,5.75001239776611,NA,NA,NA
"EE",2025-04-01,2025,3.41,-10.5999946594238,NA,NA,NA
"EE",2025-05-01,2025,3.32,NA,NA,NA,NA
"EE",2025-06-01,2025,3.2,6.00000619888306,NA,NA,NA
"EE",2025-07-01,2025,3.23,4.10000085830688,NA,NA,NA
"EE",2025-08-01,2025,3.22,NA,NA,NA,NA
"EE",2025-09-01,2025,3.27,-3.12999486923218,NA,NA,NA
"EE",2025-10-01,2025,3.24,-0.849997997283936,NA,NA,NA
"EL",1992-09-01,1992,16.4034,NA,NA,NA,NA
"EL",1992-10-01,1992,16.4034,NA,NA,NA,NA
"EL",1992-11-01,1992,16.4034,NA,NA,NA,NA
"EL",1992-12-01,1992,16.4034,NA,NA,NA,NA
"EL",1993-01-01,1993,16.4034,NA,NA,NA,NA
"EL",1993-02-01,1993,16.4034,NA,NA,NA,NA
"EL",1993-03-01,1993,16.4034,NA,NA,NA,NA
"EL",1993-04-01,1993,16.4034,NA,NA,NA,NA
"EL",1993-05-01,1993,16.4034,NA,NA,NA,NA
"EL",1993-06-01,1993,16.4034,NA,NA,NA,NA
"EL",1993-07-01,1993,16.4034,NA,NA,NA,NA
"EL",1993-08-01,1993,16.4034,NA,NA,NA,NA
"EL",1993-09-01,1993,16.4034,NA,NA,NA,NA
"EL",1993-10-01,1993,16.4034,NA,NA,NA,NA
"EL",1993-11-01,1993,16.4034,NA,NA,NA,NA
"EL",1993-12-01,1993,16.4034,NA,NA,NA,NA
"EL",1994-01-01,1994,16.4034,NA,NA,NA,NA
"EL",1994-02-01,1994,16.4034,NA,NA,NA,NA
"EL",1994-03-01,1994,16.4034,NA,NA,NA,NA
"EL",1994-04-01,1994,16.4034,NA,NA,NA,NA
"EL",1994-05-01,1994,16.4034,NA,NA,NA,NA
"EL",1994-06-01,1994,16.4034,NA,NA,NA,NA
"EL",1994-07-01,1994,16.4034,NA,NA,NA,NA
"EL",1994-08-01,1994,16.4034,NA,NA,NA,NA
"EL",1994-09-01,1994,16.4034,NA,NA,NA,NA
"EL",1994-10-01,1994,16.4034,NA,NA,NA,NA
"EL",1994-11-01,1994,16.4034,NA,NA,NA,NA
"EL",1994-12-01,1994,16.4034,NA,NA,NA,NA
"EL",1995-01-01,1995,16.4034,NA,1.00387,NA,NA
"EL",1995-02-01,1995,16.4034,NA,1.00387,NA,NA
"EL",1995-03-01,1995,16.4034,NA,1.00387,NA,NA
"EL",1995-04-01,1995,16.4034,NA,1.00387,NA,NA
"EL",1995-05-01,1995,16.4034,NA,1.00387,NA,NA
"EL",1995-06-01,1995,16.4034,NA,1.00387,NA,NA
"EL",1995-07-01,1995,16.4034,NA,1.00387,NA,NA
"EL",1995-08-01,1995,16.19,NA,1.00387,NA,NA
"EL",1995-09-01,1995,15.72,NA,1.00387,NA,NA
"EL",1995-10-01,1995,15.56,NA,1.00387,NA,NA
"EL",1995-11-01,1995,15.4,NA,1.00387,NA,NA
"EL",1995-12-01,1995,15.35,NA,1.00387,NA,NA
"EL",1996-01-01,1996,15.3,NA,1.03724,NA,NA
"EL",1996-02-01,1996,15.3,NA,1.03724,NA,NA
"EL",1996-03-01,1996,14.9,NA,1.03724,NA,NA
"EL",1996-04-01,1996,14.8,NA,1.03724,NA,NA
"EL",1996-05-01,1996,14.87,NA,1.03724,NA,NA
"EL",1996-06-01,1996,14.95,NA,1.03724,NA,NA
"EL",1996-07-01,1996,14.61,NA,1.03724,NA,NA
"EL",1996-08-01,1996,14.46,NA,1.03724,NA,NA
"EL",1996-09-01,1996,14.23,NA,1.03724,NA,NA
"EL",1996-10-01,1996,14,NA,1.03724,NA,NA
"EL",1996-11-01,1996,13.36,NA,1.03724,NA,NA
"EL",1996-12-01,1996,12.42,NA,1.03724,NA,NA
"EL",1997-01-01,1997,12.29,NA,1.02599,NA,NA
"EL",1997-02-01,1997,10.87,NA,1.02599,NA,NA
"EL",1997-03-01,1997,9.45,NA,1.02599,NA,NA
"EL",1997-04-01,1997,9.33,NA,1.02599,NA,NA
"EL",1997-05-01,1997,8.92,NA,1.02599,NA,NA
"EL",1997-06-01,1997,9.15,NA,1.02599,NA,NA
"EL",1997-07-01,1997,9.42,NA,1.02599,NA,NA
"EL",1997-08-01,1997,9.63,NA,1.02599,NA,NA
"EL",1997-09-01,1997,9.43,NA,1.02599,NA,NA
"EL",1997-10-01,1997,9.3,NA,1.02599,NA,NA
"EL",1997-11-01,1997,10.76,NA,1.02599,NA,NA
"EL",1997-12-01,1997,10.48,NA,1.02599,NA,NA
"EL",1998-01-01,1998,11.03,NA,1.00785,NA,NA
"EL",1998-02-01,1998,11.04,NA,1.00785,NA,NA
"EL",1998-03-01,1998,9.27,NA,1.00785,NA,NA
"EL",1998-04-01,1998,8.11,NA,1.00785,NA,NA
"EL",1998-05-01,1998,7.85,NA,1.00785,NA,NA
"EL",1998-06-01,1998,7.74,NA,1.00785,NA,NA
"EL",1998-07-01,1998,7.67,NA,1.00785,NA,NA
"EL",1998-08-01,1998,7.56,NA,1.00785,NA,NA
"EL",1998-09-01,1998,8.25,NA,1.00785,NA,NA
"EL",1998-10-01,1998,8.45,NA,1.00785,NA,NA
"EL",1998-11-01,1998,7.65,NA,1.00785,NA,NA
"EL",1998-12-01,1998,7.17,NA,1.00785,NA,NA
"EL",1999-01-01,1999,6.32,0,1.02843,NA,0.186009074907792
"EL",1999-02-01,1999,5.96,0,1.02843,NA,0.186009074907792
"EL",1999-03-01,1999,5.97,0,1.02843,NA,0.186009074907792
"EL",1999-04-01,1999,5.85,0,1.02843,NA,0.186009074907792
"EL",1999-05-01,1999,5.75,0,1.02843,NA,0.186009074907792
"EL",1999-06-01,1999,6.02,0,1.02843,NA,0.186009074907792
"EL",1999-07-01,1999,6.37,0,1.02843,NA,0.186009074907792
"EL",1999-08-01,1999,6.66,0,1.02843,NA,0.186009074907792
"EL",1999-09-01,1999,6.64,0,1.02843,NA,0.186009074907792
"EL",1999-10-01,1999,7.03,0,1.02843,NA,0.186009074907792
"EL",1999-11-01,1999,6.61,0,1.02843,NA,0.186009074907792
"EL",1999-12-01,1999,6.39,0.200000000000067,1.02843,NA,0.186009074907792
"EL",2000-01-01,2000,6.6,-1.50000000000006,1.08854,NA,0.186009074907792
"EL",2000-02-01,2000,6.48,0.999999999999979,1.08854,NA,0.186009074907792
"EL",2000-03-01,2000,6.24,-5.50000000000007,1.08854,NA,0.186009074907792
"EL",2000-04-01,2000,6.09,-1.50000000000006,1.08854,NA,0.186009074907792
"EL",2000-05-01,2000,6.18,2.99999999999994,1.08854,NA,0.186009074907792
"EL",2000-06-01,2000,6.06,15.175,1.08854,NA,0.186009074907792
"EL",2000-07-01,2000,6.08,2.50000000000003,1.08854,NA,0.186009074907792
"EL",2000-08-01,2000,6.04,-1.99999999999996,1.08854,NA,0.186009074907792
"EL",2000-09-01,2000,6.05,-3.00000000000003,1.08854,NA,0.186009074907792
"EL",2000-10-01,2000,5.97,4,1.08854,NA,0.186009074907792
"EL",2000-11-01,2000,5.87,-9.20929998926567e-14,1.08854,NA,0.186009074907792
"EL",2000-12-01,2000,5.54,2.50000000000004,1.08854,NA,0.186009074907792
"EL",2001-01-01,2001,5.35,-0.999999999999979,1.10535,NA,0.186009074907792
"EL",2001-02-01,2001,5.35,0.300000000000011,1.10535,NA,0.186009074907792
"EL",2001-03-01,2001,5.28,6.49999999999995,1.10535,NA,0.186009074907792
"EL",2001-04-01,2001,5.39,14.5000000000001,1.10535,NA,0.186009074907792
"EL",2001-05-01,2001,5.54,-11.7,1.10535,NA,0.186009074907792
"EL",2001-06-01,2001,5.48,-1.19999999999996,1.10535,NA,0.186009074907792
"EL",2001-07-01,2001,5.51,0.300000000000011,1.10535,NA,0.186009074907792
"EL",2001-08-01,2001,5.33,-1.49999999999997,1.10535,NA,0.186009074907792
"EL",2001-09-01,2001,5.31,-9.55000000000003,1.10535,NA,0.186009074907792
"EL",2001-10-01,2001,5.07,5.99999999999996,1.10535,NA,0.186009074907792
"EL",2001-11-01,2001,4.9,5.80000000000003,1.10535,NA,0.186009074907792
"EL",2001-12-01,2001,5.13,6.99999999999998,1.10535,NA,0.186009074907792
"EL",2002-01-01,2002,5.24,-1.50000000000001,1.07872,NA,0.197363541975675
"EL",2002-02-01,2002,5.31,5.25000000000002,1.07872,NA,0.197363541975675
"EL",2002-03-01,2002,5.5,2.25,1.07872,NA,0.197363541975675
"EL",2002-04-01,2002,5.51,-2.69999999999993,1.07872,NA,0.197363541975675
"EL",2002-05-01,2002,5.52,7.74999999999997,1.07872,NA,0.197363541975675
"EL",2002-06-01,2002,5.37,1.79999999999998,1.07872,NA,0.197363541975675
"EL",2002-07-01,2002,5.21,-0.700000000000056,1.07872,NA,0.197363541975675
"EL",2002-08-01,2002,4.95,-0.999999999999979,1.07872,NA,0.197363541975675
"EL",2002-09-01,2002,4.73,-4.8,1.07872,NA,0.197363541975675
"EL",2002-10-01,2002,4.79,1.55000000000003,1.07872,NA,0.197363541975675
"EL",2002-11-01,2002,4.76,-3.95000000000003,1.07872,NA,0.197363541975675
"EL",2002-12-01,2002,4.58,2,1.07872,NA,0.197363541975675
"EL",2003-01-01,2003,4.43,3.2,1.04259,NA,0.237293662897208
"EL",2003-02-01,2003,4.24,0.499999999999989,1.04259,NA,0.237293662897208
"EL",2003-03-01,2003,4.26,-5.19999999999996,1.04259,NA,0.237293662897208
"EL",2003-04-01,2003,4.38,0.800000000000001,1.04259,NA,0.237293662897208
"EL",2003-05-01,2003,4.02,3.75000000000001,1.04259,NA,0.237293662897208
"EL",2003-06-01,2003,3.81,-9.75000000000001,1.04259,NA,0.237293662897208
"EL",2003-07-01,2003,4.12,-0.24999999999995,1.04259,NA,0.237293662897208
"EL",2003-08-01,2003,4.29,NA,1.04259,NA,0.237293662897208
"EL",2003-09-01,2003,4.32,-2.45000000000002,1.04259,NA,0.237293662897208
"EL",2003-10-01,2003,4.38,2.74999999999999,1.04259,NA,0.237293662897208
"EL",2003-11-01,2003,4.51,1.50000000000001,1.04259,NA,0.237293662897208
"EL",2003-12-01,2003,4.45,-3.6,1.04259,NA,0.237293662897208
"EL",2004-01-01,2004,4.37,-2.25,1.05493,NA,0.281345681703999
"EL",2004-02-01,2004,4.35,-2.30000000000001,1.05493,NA,0.281345681703999
"EL",2004-03-01,2004,4.17,4,1.05493,NA,0.281345681703999
"EL",2004-04-01,2004,4.35,7.49999999999997,1.05493,NA,0.281345681703999
"EL",2004-05-01,2004,4.49,2,1.05493,NA,0.281345681703999
"EL",2004-06-01,2004,4.55,-2,1.05493,NA,0.281345681703999
"EL",2004-07-01,2004,4.44,-0.249999999999995,1.05493,NA,0.281345681703999
"EL",2004-08-01,2004,4.28,0.249999999999995,1.05493,NA,0.281345681703999
"EL",2004-09-01,2004,4.22,1.54999999999999,1.05493,NA,0.281345681703999
"EL",2004-10-01,2004,4.11,-1.10000000000001,1.05493,NA,0.281345681703999
"EL",2004-11-01,2004,3.97,-0.249999999999995,1.05493,NA,0.281345681703999
"EL",2004-12-01,2004,3.77,3.39999999999998,1.05493,NA,0.281345681703999
"EL",2005-01-01,2005,3.69,-7.74999999999997,1.09859,NA,0.33579406329932
"EL",2005-02-01,2005,3.69,-0.949999999999962,1.09859,NA,0.33579406329932
"EL",2005-03-01,2005,3.92,-1.25000000000002,1.09859,NA,0.33579406329932
"EL",2005-04-01,2005,3.76,-3.29999999999999,1.09859,NA,0.33579406329932
"EL",2005-05-01,2005,3.6,0.700000000000012,1.09859,NA,0.33579406329932
"EL",2005-06-01,2005,3.44,1.70000000000003,1.09859,NA,0.33579406329932
"EL",2005-07-01,2005,3.46,4.19999999999998,1.09859,NA,0.33579406329932
"EL",2005-08-01,2005,3.47,-0.199999999999978,1.09859,NA,0.33579406329932
"EL",2005-09-01,2005,3.3,-2.65,1.09859,NA,0.33579406329932
"EL",2005-10-01,2005,3.45,-0.499999999999989,1.09859,NA,0.33579406329932
"EL",2005-11-01,2005,3.67,-0.199999999999978,1.09859,NA,0.33579406329932
"EL",2005-12-01,2005,3.57,-3.10000000000001,1.09859,NA,0.33579406329932
"EL",2006-01-01,2006,3.6,-3.70000000000004,1.05334,NA,0.395693698141151
"EL",2006-02-01,2006,3.77,0,1.05334,NA,0.395693698141151
"EL",2006-03-01,2006,3.95,4.19999999999998,1.05334,NA,0.395693698141151
"EL",2006-04-01,2006,4.23,-8.80000000000001,1.05334,NA,0.395693698141151
"EL",2006-05-01,2006,4.3,1.2,1.05334,NA,0.395693698141151
"EL",2006-06-01,2006,4.31,-1.25000000000002,1.05334,NA,0.395693698141151
"EL",2006-07-01,2006,4.33,3.09999999999997,1.05334,NA,0.395693698141151
"EL",2006-08-01,2006,4.19,3.45,1.05334,NA,0.395693698141151
"EL",2006-09-01,2006,4.06,NA,1.05334,NA,0.395693698141151
"EL",2006-10-01,2006,4.08,-0.500000000000034,1.05334,NA,0.395693698141151
"EL",2006-11-01,2006,3.98,0.550000000000006,1.05334,NA,0.395693698141151
"EL",2006-12-01,2006,4.04,3.85,1.05334,NA,0.395693698141151
"EL",2007-01-01,2007,4.28,-5.75000000000001,1.04637,NA,0.450223152422183
"EL",2007-02-01,2007,4.3,3.2,1.04637,NA,0.450223152422183
"EL",2007-03-01,2007,4.2,0,1.04637,NA,0.450223152422183
"EL",2007-04-01,2007,4.4,-0.100000000000033,1.04637,NA,0.450223152422183
"EL",2007-05-01,2007,4.51,-1.85000000000004,1.04637,NA,0.450223152422183
"EL",2007-06-01,2007,4.8,-2.70000000000001,1.04637,NA,0.450223152422183
"EL",2007-07-01,2007,4.79,0.55000000000005,1.04637,NA,0.450223152422183
"EL",2007-08-01,2007,4.62,-0.549999999999962,1.04637,NA,0.450223152422183
"EL",2007-09-01,2007,4.56,-2.20000000000002,1.04637,NA,0.450223152422183
"EL",2007-10-01,2007,4.58,-1.29999999999999,1.04637,NA,0.450223152422183
"EL",2007-11-01,2007,4.43,-3.69999999999999,1.04637,NA,0.450223152422183
"EL",2007-12-01,2007,4.53,5.29999999999999,1.04637,NA,0.450223152422183
"EL",2008-01-01,2008,4.4,-3.00000000000003,1.10907,NA,0.458582415898005
"EL",2008-02-01,2008,4.36,-6.39999999999996,1.10907,NA,0.458582415898005
"EL",2008-03-01,2008,4.42,2.45000000000002,1.10907,NA,0.458582415898005
"EL",2008-04-01,2008,4.54,-2.15000000000001,1.10907,NA,0.458582415898005
"EL",2008-05-01,2008,4.74,-2.70000000000001,1.10907,NA,0.458582415898005
"EL",2008-06-01,2008,5.17,15.175,1.10907,NA,0.458582415898005
"EL",2008-07-01,2008,5.15,-17.17,1.10907,NA,0.458582415898005
"EL",2008-08-01,2008,4.87,-14.5,1.10907,NA,0.458582415898005
"EL",2008-09-01,2008,4.88,-0.199999999999978,1.10907,NA,0.458582415898005
"EL",2008-10-01,2008,4.93,-5.3,1.10907,NA,0.458582415898005
"EL",2008-11-01,2008,5.09,12.8,1.10907,NA,0.458582415898005
"EL",2008-12-01,2008,5.08,4.30000000000002,1.10907,NA,0.458582415898005
"EL",2009-01-01,2009,5.6,-0.600000000000001,1.28482,NA,0.41204215376473
"EL",2009-02-01,2009,5.7,-7.1,1.28482,NA,0.41204215376473
"EL",2009-03-01,2009,5.87,-0.800000000000001,1.28482,NA,0.41204215376473
"EL",2009-04-01,2009,5.5,6.59999999999998,1.28482,NA,0.41204215376473
"EL",2009-05-01,2009,5.22,-1.4,1.28482,NA,0.41204215376473
